Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y
2012-11-13,,,,,,,,,,,,,,,,8.184,8.213
2012-11-15,220.8563537597656,63.98233413696289,39.04999923706055,178.5560760498047,14.418537139892578,8013.32080078125,23.54771041870117,80.80506896972656,73.5890884399414,534.4783325195312,445.8812255859375,189.26719665527344,1599.35595703125,246.80511474609372,98.13178253173828,8.15,8.19
2012-11-16,225.3816375732422,63.03347396850586,38.375,187.46810913085935,14.418537139892578,7993.6103515625,23.358896255493164,82.29583740234375,74.0169448852539,530.2437133789062,435.1894226074219,185.2906646728516,1632.1019287109375,256.2420654296875,99.83504486083984,8.169,8.193
2012-11-17,,,,,,,,,,,,,,,,8.169,8.193
2012-11-19,226.843505859375,62.366737365722656,37.45000076293945,179.27249145507812,14.19394874572754,7997.43310546875,23.11613655090332,81.41068267822266,73.45256805419922,528.9310913085938,431.5559387207031,184.01199340820312,1614.544677734375,263.1284484863281,98.3446807861328,8.172,8.191
2012-11-20,223.59266662597656,61.3153190612793,36.78499984741211,175.14599609375,14.19394874572754,8092.3017578125,22.11812210083008,80.1761245727539,73.47076416015625,525.83984375,434.5212097167969,181.6040954589844,1614.9622802734375,262.703369140625,97.53175354003906,8.18,8.201
2012-11-21,226.00680541992188,61.2383918762207,36.84999847412109,183.88612365722656,13.789690017700195,8074.41064453125,22.41482734680176,83.274169921875,73.1885757446289,515.8040771484375,438.1964721679688,181.12075805664065,1612.7794189453125,261.34307861328125,97.80272674560548,8.183,8.208
2012-11-22,229.15663146972656,63.08478164672852,37.76499938964844,193.05604553222656,13.789690017700195,8124.119140625,22.738508224487305,82.1094741821289,75.47341918945312,526.60205078125,437.9875793457031,184.411865234375,1607.252197265625,261.6831359863281,97.20272064208984,8.204,8.226
2012-11-23,228.67091369628903,64.87986755371094,36.89500045776367,202.6844787597656,13.610020637512209,8095.35009765625,22.57667350769043,80.33917999267578,76.87530517578125,534.7745361328125,442.8741760253906,183.62533569335935,1619.1893310546875,259.6852722167969,97.24142456054688,8.207,8.23
2012-11-24,,,,,,,,,,,,,,,,8.207,8.23
2012-11-26,232.50363159179688,66.18773651123047,38.62000274658203,212.80007934570312,13.565102577209473,8136.6845703125,23.035215377807617,83.34403228759766,78.62309265136719,532.19140625,448.8883361816406,183.8362274169922,1634.7496337890625,263.7660217285156,96.77689361572266,8.186,8.204
2012-11-27,237.62521362304688,66.08515930175781,40.42499923706055,223.43148803710935,13.654937744140623,8138.4150390625,23.358896255493164,83.92636108398438,76.06514739990234,537.0189819335938,452.4383544921875,185.87945556640625,1660.57470703125,277.7513732910156,96.68013763427734,8.175,8.191
2012-11-28,,,,,,,,,,,,,,,,8.175,8.191
2012-11-29,235.1822509765625,65.00809478759766,40.77999877929688,222.85842895507807,13.610020637512209,8320.0,25.67860412597656,85.78984832763672,80.02496337890625,551.6279296875,457.8677368164063,187.3470458984375,1680.0830078125,280.8545227050781,98.2479019165039,8.178,8.206
2012-11-30,234.3743896484375,66.16207122802734,41.01499938964844,214.83468627929688,13.879526138305664,8302.064453125,25.759521484375,87.58346557617188,80.3344497680664,567.6342163085938,449.4729919433594,190.7260284423828,1690.1624755859375,286.5081481933594,102.5641860961914,8.163,8.175
2012-12-01,,,,,,,,,,,,,,,,8.273,8.251
2012-12-03,234.59552001953125,64.93116760253906,40.93000030517578,213.5164794921875,14.19394874572754,8231.416015625,26.433856964111328,89.02763366699219,79.7883071899414,570.767822265625,448.1365966796875,193.69195556640625,1700.938232421875,281.5346984863281,101.48023986816406,8.385,8.294
2012-12-04,234.4320373535156,64.16183471679688,41.595001220703125,205.2921600341797,14.418537139892578,8275.6611328125,26.11017608642578,92.0558090209961,80.0977783203125,579.8719482421875,445.7976989746094,196.8117218017578,1701.6353759765625,282.639892578125,102.6802978515625,8.538,8.439
2012-12-05,229.14697265625,64.03363800048828,43.13500213623047,214.9493103027344,14.553290367126465,8282.3994140625,26.083200454711918,90.79794311523438,79.25120544433594,584.360595703125,444.16888427734375,199.64584350585935,1702.3319091796875,280.8970031738281,103.62871551513672,8.376,8.569
2012-12-06,224.89584350585935,63.23863983154297,42.21500015258789,212.94337463378903,15.316887855529783,8289.7734375,26.78450965881348,91.14735412597656,79.82469940185547,596.1325073242188,447.0923767089844,202.75680541992188,1715.384033203125,276.05108642578125,104.01583862304688,8.149,8.294
2012-12-07,223.2464141845703,62.13594818115234,42.459999084472656,207.6706695556641,15.13721752166748,8331.92578125,26.00228309631348,89.95939636230469,82.11865234375,599.6895751953125,443.2501525878906,203.54771423339844,1708.7415771484375,274.13818359375,103.6674346923828,8.108,8.104
2012-12-09,,,,,,,,,,,,,,,,8.208,8.198
2012-12-10,222.5153961181641,60.69987487792969,42.29999923706055,204.03140258789065,16.305072784423828,8338.162109375,25.84044075012207,89.44693756103516,86.1422119140625,591.9404296875,446.7582702636719,203.90362548828125,1749.941650390625,270.2698974609375,103.14483642578124,8.135,8.169
2012-12-11,220.63999938964844,59.80231094360352,40.59999847412109,197.5550842285156,16.305072784423828,8382.1376953125,25.921361923217773,89.19068145751953,85.21371459960938,598.0803833007812,455.1531372070313,202.8973846435547,1747.5723876953125,267.1242370605469,102.0802764892578,8.184,8.211
2012-12-12,221.0006561279297,58.36624526977539,40.59000015258789,206.209228515625,15.990650177001951,8437.3994140625,26.164121627807617,90.28549194335938,85.56871032714844,598.5885009765625,442.4983520507813,201.67588806152344,1740.5589599609375,265.1688232421875,100.51250457763672,8.14,8.177
2012-12-13,219.63011169433597,56.87888717651367,40.310001373291016,198.78729248046875,15.900814056396484,8344.4912109375,25.84044075012207,87.46699523925781,85.25921630859375,606.6339721679688,434.1453552246094,198.8373565673828,1720.400146484375,270.1849060058594,100.51250457763672,8.121,8.158
2012-12-14,219.1732635498047,57.31483840942383,39.93000030517578,201.13714599609372,15.266595840454102,8229.640625,27.323978424072266,85.41714477539062,84.75856018066406,620.0996704101562,431.5559387207031,203.90362548828125,1700.055908203125,265.6364440917969,100.45441436767578,8.074,8.142
2012-12-15,,,,,,,,,,,,,,,,8.074,8.142
2012-12-17,217.96617126464844,56.80195236206055,39.915000915527344,200.8791961669922,15.266595840454102,8183.93603515625,27.971336364746094,87.11758422851562,85.85090637207031,619.67626953125,436.6511840820313,206.01715087890625,1713.293701171875,255.51939392089844,99.7963409423828,8.074,8.14
2012-12-18,218.4230499267578,56.69936752319336,39.56999969482422,202.97105407714844,14.904184341430664,8259.0908203125,29.293027877807617,88.72482299804688,85.38665771484375,643.093017578125,438.32177734375,208.51292419433597,1708.3702392578125,266.4441223144531,99.19632720947266,8.098,8.148
2012-12-19,220.8418731689453,54.80170822143555,41.58000183105469,200.56399536132807,14.632375717163086,8247.3466796875,29.85946273803711,87.83967590332031,89.29188537597656,648.34375,436.81829833984375,208.477783203125,1721.1434326171875,268.6970520019531,102.44800567626952,8.114,8.154
2012-12-20,221.17376708984372,53.314334869384766,38.63999938964844,199.99082946777344,15.35719871520996,8285.1767578125,30.371959686279297,91.0308837890625,87.69882202148438,638.7738037109375,444.9624328613281,209.2643280029297,1714.68701171875,269.4197082519531,102.62222290039062,8.109,8.154
2012-12-21,220.9093017578125,53.26304244995117,38.13999938964844,196.1222381591797,15.130691528320312,8315.9482421875,29.34697151184082,89.63328552246094,84.65841674804688,634.7510986328125,440.32659912109375,205.1515655517578,1691.6488037109375,261.300537109375,101.09315490722656,8.101,8.143
2012-12-22,,,,,,,,,,,,,,,,8.101,8.143
2012-12-23,,,,,,,,,,,,,,,,8.101,8.143
2012-12-24,223.3570251464844,55.90439987182617,37.5099983215332,205.92263793945312,15.175992012023926,8378.3125,29.50881767272949,90.4951400756836,83.3111801147461,638.943359375,444.1270751953125,204.87469482421875,1692.9027099609375,262.3632507324219,101.0931396484375,8.093,8.129
2012-12-25,,,,,,,,,,,,,,,,8.093,8.131
2012-12-26,222.67893981933597,56.82757568359375,40.22999954223633,215.66574096679688,15.04008960723877,8288.8642578125,28.96934509277344,90.02926635742188,83.34757995605469,635.0897827148438,437.1941833496094,208.3503875732422,1689.6513671875,269.8448486328125,101.66539001464844,8.091,8.112
2012-12-27,220.03399658203125,55.186370849609375,40.650001525878906,207.0688934326172,15.719613075256348,8307.4375,28.295011520385746,88.23566436767578,82.9743423461914,621.751220703125,432.85064697265625,209.8882598876953,1699.0338134765625,270.9075012207031,102.21794891357422,8.078,8.111
2012-12-28,223.4435577392578,54.49396896362305,40.72999954223633,204.9769744873047,15.764909744262695,8454.4716796875,29.805517196655277,88.93447875976562,82.10955047607422,635.8095092773438,436.1082458496094,209.1105194091797,1696.8045654296875,271.2475891113281,104.90166473388672,8.064,8.106
2012-12-29,,,,,,,,,,,,,,,,8.064,8.107
2012-12-30,,,,,,,,,,,,,,,,8.064,8.107
2012-12-31,223.0106964111328,56.87888717651367,39.2599983215332,202.11135864257807,15.493103981018066,8664.3271484375,31.10024070739746,88.23566436767578,83.66620635986328,641.4415893554688,438.4052734375,209.63780212402344,1699.777099609375,269.5897521972656,105.76990509033205,8.024,8.049
2013-01-01,222.0634307861328,56.26341247558594,38.95000076293945,203.31495666503903,15.40250301361084,8546.9716796875,31.39694595336914,90.12244415283205,84.32159423828125,640.255859375,443.2083740234375,213.2364959716797,1705.35107421875,273.84063720703125,105.63176727294922,7.989,7.994
2013-01-02,222.09706115722656,55.98133087158203,39.560001373291016,205.4355010986328,15.175992012023926,8626.861328125,30.4798526763916,93.9658660888672,83.64798736572266,643.4741821289062,443.1247863769531,215.3544006347656,1707.162353515625,272.9479064941406,108.37470245361328,7.96,7.905
2013-01-03,224.85739135742188,55.41716384887695,39.02999877929688,203.8307647705078,15.94611930847168,8566.2734375,32.0982551574707,94.19879913330078,83.98480224609375,641.22998046875,444.6701049804688,217.20428466796875,1748.594482421875,278.8566589355469,110.4269561767578,7.989,7.908
2013-01-04,225.97787475585935,56.85323333740234,43.68999862670898,206.1805419921875,16.217926025390625,8509.1416015625,32.66469192504883,93.94256591796876,84.2032699584961,635.174560546875,446.6330261230469,218.53128051757807,1755.1436767578125,278.0064392089844,112.4002685546875,,
2013-01-05,,,,,,,,,,,,,,,,7.552,7.731
2013-01-07,228.40640258789065,56.13519287109375,43.2599983215332,210.3930206298828,16.127321243286133,8493.529296875,31.909442901611328,93.91928100585938,83.95748138427734,636.31787109375,438.8648071289063,216.852783203125,1753.517822265625,277.8364562988281,113.66317749023438,7.668,7.455
2013-01-08,225.444091796875,56.16084671020508,43.959999084472656,205.2062225341797,15.855512619018556,8448.099609375,32.31404495239258,93.5,82.79229736328125,651.2656860351562,438.9483642578125,219.1156768798828,1772.6080322265625,280.8120422363281,114.49199676513672,8.75,8.065
2013-01-09,224.1937713623047,56.64808654785156,44.43999862670898,210.82278442382807,15.493103981018066,8385.2333984375,31.747602462768555,91.54334259033205,81.8819580078125,662.2330322265625,433.7693481445313,221.7037353515625,1775.162841796875,283.7451477050781,115.32080078125,9.349,8.602
2013-01-10,223.3570251464844,56.98145294189453,45.13999938964844,207.38406372070312,15.493103981018066,8488.794921875,30.830507278442383,88.91118621826172,83.54783630371094,654.5262451171875,431.5140380859375,223.1361846923828,1774.373046875,280.5994873046875,119.28718566894533,8.783,8.728
2013-01-11,260.8477783203125,58.54574966430664,43.09000015258789,204.14601135253903,15.22129249572754,8376.9013671875,29.670654296875,85.95291900634766,82.03672790527344,653.3828735351562,416.0612182617188,218.91354370117188,1764.8975830078125,276.4761657714844,115.3799819946289,8.572,8.7
2013-01-13,,,,,,,,,,,,,,,,7.84,7.869
2013-01-14,269.9269714355469,59.95616912841797,45.97999954223633,204.6331329345703,15.22129249572754,8383.185546875,31.477872848510746,89.47023010253906,82.65574645996094,672.3958129882812,422.0751953125,219.67811584472656,1777.1602783203125,279.4517517089844,120.47116088867188,7.77,7.8
2013-01-15,268.0563049316406,60.57164764404297,43.38999938964844,207.29818725585935,15.04008960723877,8293.916015625,31.63971328735352,89.84290313720703,82.79229736328125,676.41845703125,420.7388305664063,218.80812072753903,1767.22021484375,293.4796142578125,121.37890625,7.904,7.832
2013-01-16,266.1712646484375,59.41765213012695,42.52000045776367,206.3525238037109,14.722977638244627,8363.83984375,29.967365264892575,87.79308319091797,82.1459732055664,661.216796875,417.7735595703125,213.75938415527344,1792.813232421875,291.524169921875,119.89886474609376,7.963,7.881
2013-01-17,269.1046447753906,60.34085464477539,41.77999877929688,206.89694213867188,14.85888385772705,8389.2841796875,29.805517196655277,87.88627624511719,82.51007843017578,651.9855346679688,418.1076354980469,217.0504608154297,1800.80224609375,300.5360412597656,124.1020736694336,7.944,7.837
2013-01-18,268.1524658203125,60.289546966552734,41.18999862670898,206.209228515625,14.632375717163086,8358.5107421875,30.614721298217773,89.70317077636719,83.90288543701172,644.7869262695312,409.6293640136719,219.0014190673828,1756.8155517578125,296.5827331542969,133.27796936035156,7.968,7.861
2013-01-21,268.9459533691406,60.57164764404297,40.65999984741211,202.11135864257807,14.54177188873291,8450.3740234375,30.695640563964844,90.98430633544922,83.83914184570312,643.6011962890625,415.35107421875,219.6517639160156,1786.2174072265625,302.27886962890625,132.82411193847656,7.968,7.861
2013-01-22,267.7196960449219,59.36637878417969,40.18999862670898,201.53826904296875,14.269963264465332,8350.181640625,29.37394905090332,88.11920166015625,83.79363250732422,640.5946655273438,401.6940002441406,216.57595825195312,1776.6026611328125,298.9632263183594,133.15960693359375,7.98,7.849
2013-01-23,268.3016052246094,58.16109848022461,39.27000045776367,198.7012939453125,14.269963264465332,8288.2724609375,28.32198905944824,87.6999282836914,85.72347259521484,633.014892578125,384.2781066894531,217.97760009765625,1785.7529296875,312.31085205078125,131.5019989013672,8.004,7.864
2013-01-24,269.1287841796875,55.62230682373047,38.09999847412109,192.05308532714844,14.179360389709473,8296.19140625,26.97332572937012,86.11595916748047,83.28386688232422,630.6437377929688,391.58697509765625,216.11016845703125,1797.736572265625,307.6774597167969,132.7451934814453,7.985,7.885
2013-01-25,270.7108154296875,57.67384719848633,38.75,192.7121734619141,14.269963264465332,8278.3935546875,28.45685386657715,87.3039321899414,84.34889221191406,642.5848999023438,398.0187072753906,220.90403747558597,1806.97998046875,306.4872131347656,134.61985778808594,7.985,7.885
2013-01-28,270.326171875,58.981693267822266,38.93999862670898,197.06793212890625,14.315263748168944,8199.1396484375,27.917388916015625,88.51520538330078,84.22148132324219,652.112548828125,392.8817138671875,218.95748901367188,1802.8924560546875,303.8091735839844,132.19268798828125,7.962,7.863
2013-01-29,269.20556640625,59.46894454956055,38.58000183105469,206.89694213867188,13.771646499633787,8092.2548828125,27.2970027923584,85.27741241455078,84.56739044189453,654.907470703125,391.3780822753906,216.40017700195312,1800.198486328125,297.1353759765625,131.54147338867188,7.916,7.847
2013-01-30,268.4025573730469,57.18660354614258,38.27999877929688,216.382080078125,13.771646499633787,8263.6435546875,25.462814331054688,86.95455932617188,83.30207061767578,654.3991088867188,398.812255859375,214.08453369140625,1795.414306640625,292.9694519042969,133.59373474121094,7.95,7.891
2013-01-31,268.2919311523437,57.62256240844727,37.84999847412109,211.7398376464844,13.771646499633787,8430.6162109375,25.274003982543945,87.3039321899414,84.1031265258789,668.8812255859375,395.8887939453125,214.25152587890625,1779.8076171875,288.7186584472656,134.06732177734375,7.981,7.912
2013-02-01,266.5077819824219,56.904518127441406,37.9900016784668,210.0204925537109,13.681044578552246,8292.3701171875,25.274003982543945,89.44693756103516,83.5842514038086,658.3372192382812,388.28759765625,211.9973907470703,1807.119384765625,280.0468444824219,131.10736083984375,7.949,7.993
2013-02-04,266.1856689453125,56.87888717651367,35.41999816894531,213.40191650390625,13.363933563232422,8212.1142578125,24.599668502807617,87.79308319091797,83.80271911621094,656.6859130859375,390.1669006347656,206.7465667724609,1776.509765625,281.4496459960937,128.56175231933594,7.969,7.993
2013-02-05,265.060302734375,56.98145294189453,34.34000015258789,206.5244140625,13.137426376342772,8206.015625,23.87139129638672,89.16742706298828,83.72079467773438,644.53271484375,385.4892578125,208.407470703125,1764.8975830078125,276.0936279296875,128.54200744628906,7.518,7.723
2013-02-06,266.9935302734375,56.93017578125,34.52000045776367,216.8406219482422,12.865618705749512,8204.6025390625,23.14310836791992,89.74974060058594,83.76630401611328,653.0020141601562,379.4334716796875,206.40380859375,1764.3402099609375,277.6663513183594,126.98310089111328,,
2013-02-07,268.2919311523437,56.64808654785156,33.540000915527344,226.7269744873047,12.865618705749512,8206.1943359375,22.76548385620117,86.83805847167969,82.64665222167969,655.6271362304688,380.8951416015625,204.461669921875,1760.5780029296875,272.1402893066406,126.23324584960938,7.736,7.464
2013-02-08,268.28717041015625,55.93003845214844,32.790000915527344,215.4077911376953,12.457903861999512,8213.388671875,22.064178466796875,85.5103530883789,82.9015121459961,641.5685424804688,378.138671875,200.9069366455078,1723.6053466796875,273.5855712890625,123.76661682128906,8.8,8.283
2013-02-09,,,,,,,,,,,,,,,,9.104,8.463
2013-02-10,,,,,,,,,,,,,,,,8.783,8.735
2013-02-11,268.5372619628906,56.13519287109375,32.470001220703125,211.5965118408203,12.865618705749512,8154.57470703125,22.064178466796875,84.90470886230469,82.81051635742188,639.875,384.6957702636719,201.6275329589844,1763.9686279296875,268.82452392578125,121.71434020996094,,
2013-02-12,264.997802734375,54.36573791503906,30.90999984741211,206.9256134033203,13.001522064208984,8120.4775390625,22.25299072265625,84.22920227050781,82.71038055419922,631.3635864257812,384.2362976074219,201.8077087402344,1779.01806640625,274.0106506347656,126.31217956542967,8.681,9.048
2013-02-13,268.2967224121094,54.032371520996094,26.90999984741211,201.48098754882807,12.639108657836914,8173.1015625,23.19705581665039,84.41552734375,83.12910461425781,634.20068359375,380.6863708496094,198.14308166503903,1769.8677978515625,277.1138000488281,127.67375946044922,7.941,7.844
2013-02-14,270.5281982421875,55.59667205810547,25.479999542236328,202.4839324951172,12.050190925598145,8168.04833984375,21.794443130493164,84.76494598388672,79.08735656738281,619.5068969726562,388.0370178222656,194.7201690673828,1741.2088623046875,264.99884033203125,127.20016479492188,7.922,7.818
2013-02-15,268.2054138183594,54.417030334472656,24.790000915527344,204.4611968994141,12.095492362976074,8166.044921875,21.8753604888916,85.99950408935547,76.40194702148438,622.1746826171875,385.9904479980469,196.2756500244141,1689.6978759765625,269.20721435546875,127.37775421142578,7.934,7.832
2013-02-17,,,,,,,,,,,,,,,,7.934,7.832
2013-02-18,267.387939453125,56.64808654785156,27.38999938964844,200.0481414794922,11.959587097167969,8189.48876953125,22.037208557128903,85.0158462524414,79.25120544433594,635.04736328125,392.7564392089844,198.8461456298828,1674.1842041015625,266.6991577148437,125.44392395019533,7.935,7.824
2013-02-19,271.26873779296875,57.00709915161133,27.3700008392334,199.99082946777344,12.27669906616211,8216.984375,22.954296112060547,87.45156860351562,80.32535552978516,636.5718383789062,398.1024169921875,199.79525756835935,1693.9713134765625,261.4705810546875,130.12069702148438,7.935,7.827
2013-02-20,271.1724853515625,56.34034729003906,28.200000762939453,201.1656951904297,11.778382301330566,8253.037109375,23.224027633666992,87.56866455078125,79.97035217285156,640.2136840820312,398.5617370605469,197.9102478027344,1696.10791015625,258.45245361328125,129.86415100097656,7.911,7.804
2013-02-21,270.0520324707031,56.16084671020508,27.86000061035156,195.0332946777344,11.506572723388672,8234.8291015625,21.848390579223636,84.40691375732422,79.19657135009766,592.1943359375,391.1275634765625,194.26319885253903,1691.8343505859375,251.8211669921875,127.12124633789062,7.911,7.812
2013-02-22,273.2019348144531,56.10955047607422,27.31999969482422,192.19639587402344,11.46127223968506,8184.3466796875,21.929309844970703,84.89872741699219,80.30828857421875,605.1519165039062,380.3940124511719,192.9845428466797,1687.1898193359375,263.2559509277344,127.83161926269533,7.901,7.799
2013-02-25,280.6316833496094,56.545501708984375,25.32999992370605,193.1133575439453,11.64247703552246,8130.94873046875,20.60762023925781,81.26858520507812,78.34213256835938,603.96630859375,377.3034362792969,195.1727600097656,1676.1812744140625,261.0030212402344,125.46366119384766,7.911,7.798
2013-02-26,284.6712341308594,53.981082916259766,25.01000022888184,183.48489379882807,11.28006649017334,8073.5009765625,20.014204025268555,80.65966033935547,76.63325500488281,592.8717651367188,377.6374816894531,193.1954498291016,1643.4818115234375,265.0838317871094,120.90528869628906,7.911,7.816
2013-02-27,279.9344787597656,54.39139175415039,25.270000457763672,183.0264434814453,11.09886074066162,8086.2919921875,21.0661678314209,80.89385223388672,77.86441040039062,597.1065063476562,378.59814453125,194.513671875,1631.1265869140625,273.5429992675781,124.4177703857422,7.882,7.798
2013-02-28,279.593017578125,55.34022521972656,23.780000686645508,178.81399536132812,11.053559303283691,7977.130859375,20.283939361572266,75.36665344238281,76.21062469482422,589.1455078125,370.07806396484375,182.8695373535156,1630.7547607421875,274.520751953125,123.70740509033205,7.936,7.872
2013-03-01,280.2469787597656,54.90427780151367,23.82999992370605,177.6963653564453,10.917654037475586,7797.18359375,20.149070739746094,75.15589141845703,77.68062591552734,592.7872314453125,378.2222290039063,183.46275329589844,1618.1209716796875,264.4887084960937,124.27965545654295,7.898,7.967
2013-03-04,279.25152587890625,52.262916564941406,22.8700008392334,177.86834716796875,10.41933822631836,7609.31640625,19.231977462768555,72.74357604980469,78.32376098632812,603.373291015625,368.3240051269531,184.50411987304688,1639.719482421875,268.6970520019531,123.15486145019533,7.955,7.964
2013-03-05,280.9684143066406,53.46819686889648,23.459999084472656,180.41873168945312,10.374037742614746,7696.21630859375,19.690526962280277,77.33397674560547,82.55921936035156,608.624267578125,375.7998962402344,187.0570373535156,1666.5201416015625,273.84063720703125,124.95060729980467,7.522,7.735
2013-03-06,285.66192626953125,54.08366012573242,24.93000030517578,183.31298828125,10.238133430480955,7646.689453125,20.445777893066406,77.07637786865234,80.97896575927734,600.3670654296875,367.9480895996094,190.5766448974609,1681.244140625,272.4378356933594,125.87804412841795,7.383,7.244
2013-03-07,288.95611572265625,55.90439987182617,24.799999237060547,191.19338989257807,10.011626243591309,7556.78466796875,20.364858627319336,76.81871795654297,81.00653076171875,608.1162109375,361.850341796875,190.36134338378903,1680.22216796875,272.2677917480469,126.4108428955078,7.8,7.502
2013-03-08,285.6763000488281,56.05826187133789,25.440000534057617,197.2398681640625,10.102228164672852,7605.71923828125,20.526695251464844,77.19344329833984,79.83051300048828,609.8099365234375,365.6928405761719,194.17092895507807,1689.9764404296875,274.520751953125,128.56175231933594,,
2013-03-09,,,,,,,,,,,,,,,,9.127,8.58
2013-03-10,,,,,,,,,,,,,,,,8.659,8.635
2013-03-11,283.32000732421875,55.032493591308594,25.3799991607666,206.581787109375,10.102228164672852,7680.55712890625,20.958271026611328,78.2942123413086,78.16757202148438,609.25927734375,366.7368774414063,193.7490997314453,1684.3565673828125,273.2029724121094,128.24603271484375,8.572,8.705
2013-03-12,280.6606140136719,54.16058349609375,26.31999969482422,210.4503326416016,8.788484573364258,7805.10546875,21.174055099487305,76.63136291503906,79.34355926513672,592.9991455078125,371.2474670410156,193.9380340576172,1688.0721435546875,267.4218139648437,128.24603271484375,8.63,9.069
2013-03-13,275.4044189453125,53.647705078125,25.56999969482422,209.33270263671875,8.788484573364258,7845.5283203125,20.958271026611328,75.20272827148438,79.01283264160156,583.5137939453125,373.1687622070313,191.52134704589844,1679.5255126953125,269.7597351074219,125.02952575683594,7.935,7.903
2013-03-14,276.4287414550781,53.90415191650391,25.420000076293945,217.7862701416016,8.788484573364258,7925.37353515625,20.90432357788086,76.8655776977539,79.72027587890625,579.829833984375,380.9369201660156,198.1738739013672,1687.932861328125,267.4643249511719,126.25296783447266,7.896,7.865
2013-03-15,276.8279113769531,53.75029373168945,24.799999237060547,216.98391723632807,8.879088401794434,7845.208984375,22.684568405151367,74.7811508178711,79.12308502197266,591.3474731445312,383.0669860839844,198.7846527099609,1693.181640625,263.80859375,125.95694732666016,7.881,7.861
2013-03-17,,,,,,,,,,,,,,,,7.881,7.863
2013-03-18,275.144775390625,53.75029373168945,25.059999465942383,213.2012634277344,8.607277870178223,7893.73486328125,21.22800636291504,73.0480728149414,77.64389038085938,607.7349243164062,387.1181945800781,197.7124786376953,1674.83447265625,261.4280700683594,125.3649673461914,7.904,7.884
2013-03-19,274.6878967285156,53.54512023925781,25.229999542236328,209.8485412597656,8.607277870178223,7941.35009765625,20.41880226135254,73.84432220458984,77.62550354003906,590.0347900390625,378.8069458007813,193.6480407714844,1670.143310546875,249.440673828125,122.28658294677734,7.928,7.903
2013-03-20,275.6159973144531,52.85272979736328,24.190000534057617,198.8732452392578,8.96969223022461,7966.88720703125,19.501712799072266,71.03388977050781,79.55489349365234,580.0413818359375,391.4616394042969,186.3408050537109,1672.140380859375,238.09085083007807,118.71492767333984,7.953,7.922
2013-03-21,276.3037109375,52.80145263671875,24.56999969482422,186.06398010253903,9.014991760253906,7972.30517578125,18.692514419555664,68.1297836303711,78.22270202636719,589.6536865234375,384.9046325683594,186.25735473632807,1646.361572265625,253.2664031982422,117.62956237792967,7.968,7.933
2013-03-22,275.38037109375,51.775672912597656,23.90999984741211,187.6687164306641,8.652582168579102,8038.22021484375,18.746461868286133,65.45985412597656,77.202880859375,591.8132934570312,383.4845886230469,183.1376037597656,1627.6429443359375,249.9932403564453,118.26960754394533,7.988,7.961
2013-03-25,274.3753356933594,51.21150588989258,23.739999771118164,190.1331329345703,8.561979293823242,8047.5537109375,17.9642333984375,63.9843864440918,78.44320678710938,571.2338256835938,385.32220458984375,180.87905883789065,1640.462646484375,245.3598175048828,121.58987426757812,7.975,7.948
2013-03-26,274.5484313964844,49.21124649047852,23.799999237060547,190.7636260986328,8.561979293823242,8199.6396484375,17.77541732788086,61.10366821289063,78.11245727539062,571.8688354492188,394.8445739746094,180.180419921875,1637.9078369140625,252.416259765625,121.32984924316406,7.998,7.99
2013-03-27,,,,,,,,,,,,,,,,7.998,7.99
2013-03-28,277.8954162597656,49.59592056274414,23.459999084472656,192.5115966796875,8.516676902770996,8179.15576171875,17.910282135009766,68.36398315429688,78.82908630371094,588.1292724609375,390.0416259765625,182.1533203125,1641.02001953125,248.03782653808597,124.5701141357422,7.964,7.951
2013-03-29,,,,,,,,,,,,,,,,7.964,7.96
2013-04-01,283.1709289550781,50.26267623901367,23.670000076293945,207.92852783203125,8.471376419067383,8059.2060546875,18.746461868286133,71.17443084716797,83.05535888671875,607.6502685546875,393.7169799804688,183.7220001220703,1696.20068359375,249.65316772460935,123.55001831054688,7.865,7.93
2013-04-02,285.5609436035156,50.64733505249024,24.299999237060547,214.49082946777344,8.516676902770996,7934.11474609375,19.097110748291016,73.89118957519531,83.5606689453125,605.787109375,393.341064453125,188.10281372070312,1708.695068359375,248.0803985595703,126.89031219482422,8.005,7.937
2013-04-03,285.5032653808594,50.49345779418945,23.51000022888184,209.7625732421875,8.607277870178223,7946.08544921875,18.314882278442383,74.92166900634766,83.18395233154297,599.011962890625,386.5751647949219,184.95233154296875,1707.3017578125,238.72848510742188,124.23011016845705,7.929,7.885
2013-04-04,277.0009765625,48.13420104980469,22.76000022888184,202.8277740478516,8.471376419067383,7957.73779296875,17.667526245117188,76.13954162597656,81.70478820800781,574.5787963867188,392.6310729980469,181.70074462890625,1755.5152587890625,232.60723876953125,123.06998443603516,7.967,7.962
2013-04-05,275.63525390625,48.82659149169922,22.1299991607666,197.69839477539065,8.697883605957031,7970.2099609375,17.02016830444336,73.79751586914062,81.41077423095703,580.6765747070312,394.0093688964844,180.7428436279297,1775.7667236328125,229.75917053222656,125.7302474975586,,
2013-04-06,,,,,,,,,,,,,,,,7.329,7.192
2013-04-07,,,,,,,,,,,,,,,,7.678,7.419
