Date,INFY,BSOFT,BBOX,ACCELYA,HBLPOWER,BOSCHLTD,NCC,AUROPHARMA,NATCOPHARM,SHRIRAMFIN,HINDUNILVR,SBIN,DRREDDY,BHARTIARTL,ONGC,IN5Y,IN10Y,Inflation,GDP,Unemployment,Repo Rate,Corporate Tax rate,IIP,Exchange Rate
2019-01-20,642.475341796875,123.2006378173830,22.440000534057600,756.9236450195310,26.80955696105960,18048.603515625,81.1220474243164,741.0768432617190,652.966064453125,1019.7708129882800,1619.4344482421900,277.6200256347660,2511.839111328130,276.9143371582030,103.93433380127000,7.366,7.596,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-21,654.8246459960940,124.3975830078130,22.979999542236300,754.974609375,26.238126754760700,17894.09765625,79.32344055175780,746.9955444335940,643.1266479492190,1000.826171875,1622.0345458984400,275.2669372558590,2514.740966796880,277.09234619140600,102.4824447631840,7.351,7.569,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-22,655.1322631835940,123.42863464355500,22.71999931335450,755.9896240234380,25.61907768249510,18046.6328125,79.46179962158200,759.2659301757810,655.8179931640630,984.171142578125,1625.0985107421900,273.1961975097660,2553.915771484380,271.3075256347660,102.23455810546900,7.339,7.533,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-23,643.090576171875,123.48562622070300,23.0,753.4314575195310,25.714319229126000,17935.580078125,78.7238998413086,753.635986328125,654.8671875,976.8987426757810,1640.88330078125,269.80767822265600,2560.15478515625,270.2840270996090,101.4909210205080,7.348,7.577,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-24,646.9349975585940,118.23490142822300,22.959999084472700,746.2439575195310,25.285743713378900,17996.88671875,77.34033966064450,759.1215209960940,646.9769287109380,1000.6915283203100,1633.7335205078100,271.1254272460940,2581.14453125,268.4596252441410,100.35773468017600,7.324,7.557,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-25,645.476806640625,103.06013488769500,22.43000030517580,740.6806640625,24.57145881652830,17405.783203125,75.35726165771480,756.5712890625,641.3678588867190,1005.7194213867200,1631.226806640630,268.6311340332030,2584.965087890630,273.6659240722660,100.5702133178710,7.296,7.546,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-26,645.476806640625,103.06013488769500,22.43000030517580,740.6806640625,24.57145881652830,17405.783203125,75.35726165771480,756.5712890625,641.3678588867190,1005.7194213867200,1631.226806640630,268.6311340332030,2584.965087890630,273.6659240722660,100.5702133178710,7.296,7.546,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-27,645.476806640625,103.06013488769500,22.43000030517580,740.6806640625,24.57145881652830,17405.783203125,75.35726165771480,756.5712890625,641.3678588867190,1005.7194213867200,1631.226806640630,268.6311340332030,2584.965087890630,273.6659240722660,100.5702133178710,7.296,7.546,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-28,643.355712890625,102.46414184570300,22.850000381469700,739.5436401367190,23.66669464111330,17157.892578125,73.23582458496090,727.1705322265630,636.5194702148440,947.8533935546880,1618.4132080078100,265.054443359375,2538.87451171875,271.5744934082030,100.3223114013670,7.286,7.541,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
2019-01-29,643.3115234375,105.39824676513700,22.799999237060500,747.2186279296880,23.66669464111330,17072.91015625,74.94220733642580,734.1961059570310,633.09716796875,921.7261962890620,1631.1339111328100,264.1131896972660,2579.2099609375,273.9774169921880,99.89738464355470,7.306,7.525,6.7,3.871437,6.51,5.85,25.17,129.0,70.3777
